Nro,Identificacion,Nombres,Apellidos,NroCuenta,IdBanco,Saldo
29802,3226681750,Juan,Perez,7906711630169860,1,381648.6262
73231,5815466010,Ana Lucia Jorge,Mendoza,8945659963734990,1,381596.7152
22822,6461891004,Lucia Diego Elena,Garcia,1719360134958680,1,381575.9866
82351,8651877468,Jorge Jose,Garcia Mendoza,587907914525488,1,381569.0015
59309,2312255090,Diego Carlos,Garcia,7880135752246360,1,381471.4848
14199,5079989948,Juan,Mamani,3581488385957820,1,381466.6236
332,3298312077,Juan Ana,Mendoza,1995665125448460,1,381250.2797
43574,8516370780,Ricardo Maria Ana,Mamani,3389680853817740,1,381247.8958
4305,2655367299,Elena Ana,Claros Vargas,578653134184129,1,381164.1715
92526,7389013518,Maria Lucia,Mendoza,8230761681241010,1,381147.2021
51619,4299505370,Elena Ricardo,Perez Perez,731714544900362,1,381119.98
57458,2057467843,Diego Carlos Ana,Perez,1678514190609380,1,381047.7565
104382,7135391387,Lucia,Mendoza Mamani,8973096723858680,1,380963.9655
95792,4917886685,Ricardo Lucia,Rodriguez,5186655229605930,1,380943.1373
1568,6860652304,Ana,Mendoza Lopez,3589529192839430,1,380853.7862
108351,4771945001,Diego,Mamani Vargas,5660744167978730,1,380848.2046
73558,271533887,Carlos Lucia Jorge,Quispe,3908863853561000,1,380803.2582
4426,860949023,Jorge,Martinez Martinez,130490100864077,1,380799.1959
51980,9098753322,Sofia Jose,Lopez Garcia,667452485665275,1,380749.9403
3043,3326925420,Jose,Mamani Garcia,528145374182247,1,380747.5572
73762,1917229627,Diego,Claros Vargas,588560684649783,1,380678.8142
78473,9556693931,Juan,Garcia Vargas,1109475785802910,1,380569.3953
101915,9952806487,Sofia Luis,Rodriguez Lopez,3619193892676220,1,380454.1434
95231,4990408372,Ana,Flores Flores,8977620678034710,1,380408.1
107486,9225959371,Luis Jose,Rodriguez,2236286977201250,1,380405.9197
96624,7128188101,Ricardo,Garcia,585438495858550,1,380247.9904
105245,3454461619,Jose,Claros,4775614498893160,1,380175.6385
37941,6879783111,Ana,Rodriguez Garcia,4370156390529280,1,380145.2005
16638,3558800918,Carlos Sofia,Mendoza,7316720441982220,1,380144.6487
17406,518818488,Ricardo,Flores,4878957521722280,1,380040.9756
21229,4863747254,Diego Ricardo,Vargas,8663625195926810,1,379809.2989
67695,2852008223,Juan Juan Diego,Perez,5199523308035800,1,379748.1569
114116,2147226298,Sofia Elena,Vargas,6990764820928950,1,379744.1472
878,3646181220,Carlos,Lopez Quispe,5531111495403950,1,379673.9824
87289,1055454817,Luis Sofia,Quispe,885632706281134,1,379600.4308
99782,9463479951,Lucia Jose Lucia,Mamani Lopez,7282577083254230,1,379577.5009
53817,2338461346,Jose,Rodriguez,9473788572764750,1,379537.5828
90218,1790958090,Diego Jorge Maria,Flores Choque,927378461697700,1,379502.4259
96038,5699123611,Carlos,Mendoza Mendoza,541559607919030,1,379430.9647
56062,603209063,Jose,Vargas Mamani,5028787091599420,1,379372.7622
54877,1618462320,Jorge Lucia Sofia,Choque Rodriguez,8007148852084360,1,379286.7638
122073,5124731593,Juan Diego,Rodriguez,4192811702834220,1,379165.6718
51099,3372996417,Diego Jorge,Mendoza Lopez,3137789511606840,1,379105.4497
72207,5019555602,Maria Juan Jorge,Garcia,4528634312979690,1,379093.8434
72584,573049447,Juan Lucia Jose,Rodriguez Garcia,4674111157148770,1,379081.5972
80793,2821280339,Ana Ricardo,Mendoza Mamani,5562849646458410,1,378951.181
105270,9871795012,Jose Diego,Flores,4770775022831130,1,378674.5276
43970,4604993087,Diego Sofia Lucia,Flores Quispe,1545834418298410,1,378669.2356
76474,1071254108,Ana,Perez,1728200880202240,1,378492.0456
69590,716246583,Sofia Luis Jorge,Vargas,1525658940656680,1,378442.7406
56146,554928396,Carlos Lucia,Lopez Choque,9478312932381560,1,378366.7946
105912,6758651212,Luis Diego Maria,Quispe,6190619435182950,1,378324.9
20791,7222464428,Carlos Maria,Mendoza,9503046947405550,1,378195.4891
91936,6523040592,Jorge,Perez Claros,4192834711899470,1,378191.5761
8225,8309796298,Elena Elena Maria,Rodriguez,4675832323153240,1,378152.5554
49857,8454032407,Jose,Garcia Claros,9378018899551510,1,378122.0181
107946,8693382285,Diego,Mamani Garcia,2700253933671580,1,378111.1208
42452,1841503504,Carlos,Lopez,1882840935938340,1,377987.213
68024,1663059626,Jose Ana Sofia,Flores Flores,9551991722296400,1,377971.1398
47059,2439386169,Juan Elena,Rodriguez,7796472263266990,1,377688.9075
99788,9153573542,Carlos,Flores Vargas,8699877917826030,1,377620.6
77393,1243786099,Diego,Flores Quispe,7057789057282810,1,377418.9355
18946,3456620042,Maria,Quispe,6468816433087560,1,377313.0309
49535,8761294496,Jorge,Vargas Lopez,9311314375116730,1,377226.9825
101426,1253267025,Luis Ana,Martinez Flores,3092266864102210,1,377111.1512
40342,5128500633,Ricardo,Claros,606397775944745,1,377078.65
40679,2465908445,Maria Jose Ana,Flores,7651006949892020,1,377058.2724
27853,7179241515,Carlos,Rodriguez,3174074862492430,1,377045.4976
50532,1221373075,Ana Juan,Garcia Martinez,6958727946882780,1,376989.2638
102007,4181291558,Jose,Quispe,3996923169247820,1,376895.274
68221,1870893833,Diego Maria Ana,Rodriguez Vargas,330313619161112,1,376845.9998
60389,5140743787,Maria Jorge,Lopez Mamani,8622639087447900,1,376806.4237
118324,537155329,Lucia Maria Maria,Martinez Quispe,9098821810631940,1,376557.3869
6401,1108555883,Lucia Sofia Elena,Perez,3235223373771290,1,376519.2904
93788,9306149207,Elena Luis,Quispe,3986245315652160,1,376370.0834
118624,7777336829,Sofia Juan,Garcia Garcia,7805426950321000,1,376180.5096
32751,9744379751,Carlos,Claros,9828923452485380,1,376140.4383
64152,8183178126,Ricardo Carlos Maria,Lopez,402021492699997,1,376028.6607
33100,7811059671,Juan Ricardo,Rodriguez Mendoza,4065703175553190,1,376022.9019
93880,8304807436,Diego Lucia Elena,Perez Quispe,8892600010847960,1,375916.2812
65349,4585248141,Maria,Flores Vargas,2140277825570620,1,375906.4555
76523,5617429082,Juan Jose Lucia,Perez Vargas,7124770271931110,1,375748.7328
95377,2967023410,Juan Jose Elena,Garcia,6250764039856670,1,375671.269
85349,9924378830,Luis,Garcia Lopez,9750770471689410,1,375647.0845
36312,3036136387,Ricardo,Lopez,5792135993806020,1,375609.9272
65514,5074858436,Jorge Elena Maria,Perez,3208464602205940,1,375535.2983
55022,1018606468,Jorge Luis Elena,Choque,9134505789901950,1,375435.8215
42791,4492998525,Maria,Claros,2769451830350180,1,375435.1635
74672,5624227275,Juan,Claros Claros,347741167768916,1,375312.3987
6587,895833472,Diego Ana Luis,Choque Martinez,4822518591148950,1,375299.323
37254,2243603431,Jorge Sofia,Mendoza Claros,8589059679215180,1,375049.0711
105144,4526219617,Luis Jorge,Mendoza,3002060444355100,1,374978.6156
67342,2499870890,Jorge Ricardo,Lopez Vargas,122732659865454,1,374900.9902
15229,5008279899,Diego Jorge,Claros Claros,8029260467621640,1,374884.842
75233,9709684022,Jose Lucia Jose,Rodriguez,8945075957996090,1,374857.074
54321,5002054128,Ricardo Jose Ana,Vargas Mendoza,7663554056465040,1,374835.8414
66070,3045457043,Ana Jorge,Rodriguez,6864378569068310,1,374751.2727
48369,6388517662,Sofia Elena Jose,Claros,2183159530112560,1,374749.4411
115121,9498550022,Carlos,Perez,7474498201660150,1,374688.5445
91284,9393760997,Elena Jose,Mendoza,8139579791620020,1,374625.5798
68103,4722761950,Juan,Garcia,9381874983625610,1,374608.369
27893,1843792936,Jose Jorge Luis,Rodriguez Flores,1515899195235580,1,374599.8359
16641,4380841577,Ana Jose,Garcia,7531841262817550,1,374513.6094
103423,7183441915,Juan,Vargas,2454164071879840,1,374413.1571
115490,856939899,Jose Jose,Rodriguez,9778381599124700,1,374363.5775
65110,9655899536,Elena,Mamani Claros,6318840174164670,1,374179.4383
101151,7683194143,Ricardo,Rodriguez Rodriguez,1259609517579840,1,374146.5578
94972,4121361658,Juan Carlos,Mendoza Quispe,6320463625107660,1,374106.3002
114237,2431344632,Luis Lucia,Flores,3835939466123350,1,374074.2273
67843,9749937745,Jose,Garcia Claros,9019363563395700,1,373982.0407
66011,7736820716,Diego Luis,Claros Lopez,8382306413095970,1,373975.2053
122419,1775672224,Ana,Lopez Mamani,2088281123931390,1,373902.203
113855,1853384884,Jose Carlos,Rodriguez Quispe,8353910861342980,1,373853.3717
92723,6519795754,Diego,Rodriguez Lopez,5008292167970700,1,373747.0248
116410,1269118138,Juan Jorge Carlos,Vargas,6953140270979820,1,373713.4827
50663,7776766542,Sofia Diego Luis,Claros,6110258735263880,1,373622.8967
23066,3522702581,Sofia,Perez Vargas,5985343715735110,1,373621.9414
55549,9796115489,Diego Elena Jorge,Mamani Flores,4634364729921530,1,373608.4707
17371,5389410434,Lucia Luis Jose,Claros,8370037960795140,1,373492.1852
120288,5530277973,Elena,Mamani,2954442492802820,1,373485.4444
95340,6036151550,Ricardo Juan,Quispe,3475951269416670,1,373252.5242
18973,2566011527,Jose Juan,Lopez Mendoza,8452137286215080,1,373200.9398
104320,1609731308,Diego Diego Ana,Garcia,1753510529482280,1,373191.2685
92567,9451225403,Ricardo Carlos,Flores,1618047329047370,1,373185.8239
74073,9326889940,Carlos Jorge Luis,Mamani Garcia,914768515612970,1,373162.6746
14220,553745178,Ana Luis,Perez Mamani,6878401861703350,1,373146.4952
80343,6984425834,Maria Jorge Sofia,Mendoza Garcia,7797783225530070,1,372979.558
16106,6344617326,Diego,Garcia Vargas,8269835526089440,1,372944.5662
116931,7959025780,Luis Ana,Mamani,4189319920294140,1,372919.7277
8554,7809312815,Ana,Garcia,1535353529133660,1,372887.2169
77389,4444274166,Ana Jorge Lucia,Claros,5854810400914890,1,372786.2941
5620,3201176331,Luis Ricardo Juan,Mendoza,4887661525011540,1,372585.6982
117733,8618754119,Ricardo,Quispe Garcia,3506441252445930,1,372569.9535
47740,4527465634,Elena Lucia Juan,Rodriguez,1546141383680240,1,372519.6
116409,8759853317,Diego,Vargas Garcia,6864860144569910,1,372509.6216
25347,6577288326,Jose,Garcia,4680168604674150,1,372470.1134
86496,5404143646,Elena,Claros,7247443466455180,1,372458.9614
47113,4542437831,Diego Jorge,Mamani,8272234349757760,1,372410.404
74336,924412226,Juan,Choque,8018457505620280,1,372382.2505
4264,4708964192,Jose Luis,Flores,8473707637916700,1,372375.8093
425,8490673163,Carlos Maria,Rodriguez Mamani,9872455669276060,1,372311.1042
92738,4163672232,Lucia,Flores,9001321774129690,1,372163.1797
76653,6200763177,Elena,Lopez,1771824657255680,1,372120.0212
12684,4146180584,Jorge Maria,Perez Vargas,828786012518251,1,372017.431
14110,1483702782,Luis Sofia,Vargas,4718600055019440,1,371955.4314
115170,7861623096,Elena Juan Juan,Quispe Rodriguez,9687046355801200,1,371826.0375
55672,9534928570,Jose,Rodriguez Flores,2501916922983020,1,371764.0396
44498,4967109542,Maria Ricardo,Mamani Mamani,7816935910340900,1,371755.2028
114870,1415577941,Maria Maria,Choque,1280876287329760,1,371677.2254
114662,688347697,Ana,Martinez,1400427572523700,1,371655.8039
32119,1095371526,Juan Luis Maria,Choque,6938594503858250,1,371602.902
76454,3513472431,Juan,Perez,5138369965420830,1,371516.9048
86808,5894563333,Maria,Garcia,2043147985322770,1,371341.2945
106483,6359358200,Ana Sofia,Perez,7557947872359130,1,371289.5844
29043,4060751052,Ricardo Diego,Garcia,9068938159862760,1,371276.1073
117026,6353762983,Sofia Elena,Garcia,9188050026136520,1,371256.311
17385,4691682975,Ana,Claros,1774255762468440,1,371224.9211
19755,8697241200,Ana,Mamani Flores,6872748516478030,1,371175.4739
66302,6796456934,Luis Jose Maria,Quispe,6668293127595010,1,371170.0684
19753,8697241200,Ana,Mamani Flores,3790649753950620,1,371162.8144
47223,358792681,Ana,Mamani,3880639841047430,1,371110.9934
94485,6989916060,Diego,Lopez,9748242548463140,1,370802.8534
94185,937909047,Ricardo,Perez Perez,9312827873800830,1,370781.3836
91943,5158353925,Lucia Jorge Ricardo,Mamani Perez,2077210146772620,1,370517.7377
44942,5852894152,Juan,Claros Lopez,3674514874403340,1,370504.5617
97820,742669463,Ricardo Jose Diego,Garcia,815919858592763,1,370446.7771
57951,7453274238,Maria Maria,Quispe Flores,2592863226750470,1,370400.7619
8558,3574878767,Lucia Maria,Claros Flores,3726238182913140,1,370327.604
32734,60348163,Ana,Choque,485182732480889,1,370281.1111
1242,7131688921,Juan Ricardo,Claros,3631153931338620,1,370258.7805
77485,9142436937,Elena,Garcia,9069382163369670,1,370210.8614
106557,3237159082,Carlos Juan,Garcia Rodriguez,2316155744537550,1,370197.8526
15043,5167290073,Jose Diego,Flores Garcia,1364277842510980,1,370102.8405
53377,3912392860,Carlos,Mamani,5610463618288540,1,370099.0928
115409,6952405403,Sofia,Vargas Garcia,3219120522768390,1,370086.0646
121758,6377375791,Diego Maria Maria,Flores Claros,9303901208295670,1,370050.718
69339,5773739515,Juan,Mamani Claros,9476568570656580,1,369956.9412
55222,2412657256,Luis Carlos,Rodriguez,3704701937708010,1,369888.4219
31754,474404078,Jorge,Mamani Rodriguez,5982366031620560,1,369785.2407
22082,5234948287,Juan Jorge,Lopez Claros,3352971978329150,1,369724.4998
71901,7651212968,Carlos,Claros,3941869576746410,1,369718.595
59918,6412725352,Luis,Lopez Flores,7800490685847530,1,369699.1215
32434,4827774799,Elena Carlos Jorge,Garcia,580920314348376,1,369682.8532
61405,4850492020,Diego Maria Diego,Mamani Lopez,3122247715223720,1,369522.8456
86516,7224290899,Lucia Jose,Garcia,2160991973078960,1,369516.2542
113286,8555675410,Carlos Juan,Flores Garcia,1691063794971350,1,369481.8606
26869,313320639,Juan Lucia,Rodriguez Flores,2582522973858980,1,369266.6994
51871,4076575003,Carlos Diego Carlos,Vargas Mendoza,9412914786031610,1,369228.3488
40356,4513812344,Ricardo,Quispe,2036499887033540,1,369220.8298
24733,8513384201,Sofia Ricardo Carlos,Vargas,1809822914592390,1,369171.9752
42529,871835958,Lucia,Martinez Flores,7072700137957510,1,369131.2432
10251,2555445008,Ricardo Diego,Claros,5044972259996420,1,369092.5483
115676,90292098,Maria Elena Carlos,Choque,7460643611581620,1,369086.9908
118982,2552232702,Elena,Vargas Rodriguez,8102576419555710,1,369038.9684
84326,8922306856,Luis Jorge Ana,Flores,9937837811529450,1,368776.69
121516,7280931391,Carlos Juan Jorge,Garcia Garcia,4519155376218780,1,368752.7471
121682,7037010166,Luis,Claros,4207723420967720,1,368735.0411
105043,5724004572,Lucia,Flores Mamani,65470329143312,1,368720.7134
12365,4936788297,Jorge Carlos Juan,Vargas Lopez,9018205792541450,1,368696.4313
29712,4818940442,Ricardo,Vargas Mamani,1186382752559020,1,368590.7254
93328,7840899927,Luis,Quispe Mamani,4041448830386160,1,368539.4738
15195,6048672390,Sofia Lucia,Perez Lopez,3073195546454170,1,368537.3993
76316,9889125985,Lucia Diego,Vargas Lopez,7980495949614170,1,368474.9676
33808,8922068231,Sofia Jorge,Mamani,702954600866554,1,368426.6714
25158,3725181265,Sofia,Rodriguez Mamani,6864081900158460,1,368401.985
26051,5592179395,Elena Sofia,Lopez,806673226335447,1,368321.4654
25716,3468992003,Jorge Juan,Rodriguez,7966194131113240,1,368298.0008
100350,9727272640,Ricardo Juan Sofia,Flores Claros,750050634223833,1,368234.8361
102448,752381534,Luis Carlos,Choque Garcia,1510392175232610,1,367975.98
74875,2194902975,Sofia Elena Ricardo,Perez,4596897307962270,1,367906.3067
79474,842604555,Ricardo,Martinez Garcia,2412784553710260,1,367832.552
34601,2040754557,Jorge Maria Diego,Claros Flores,4081567819412530,1,367813.5876
25372,5248333022,Luis Elena,Garcia Garcia,4860294817993100,1,367801.2668
22511,5473852249,Maria,Vargas Garcia,1959339910858290,1,367779.5183
32242,6343478387,Diego,Mendoza Claros,3143941279771920,1,367689.2921
12770,8629874219,Lucia,Claros,7497114571556070,1,367629.8455
37627,2391233197,Juan Jose,Mendoza Quispe,2521530430216590,1,367563.4964
53207,5257558849,Juan,Claros,4860325429316050,1,367563.1876
83323,4687134304,Jose Diego,Quispe,1744873321467520,1,367551.403
67557,862255082,Lucia Jose,Choque,7172278103899010,1,367542.6143
98462,2090590984,Ricardo Lucia,Mendoza,6681829765080530,1,367481.7022
95067,7008187249,Jose Ricardo Juan,Claros Flores,237160597037793,1,367405.9192
82264,7119953383,Sofia,Mamani Rodriguez,8351013876644090,1,367395.8269
93960,5105057508,Elena Maria,Flores,8278830981348410,1,367352.87
76226,6047946789,Luis,Rodriguez Claros,7742309724786820,1,367347.3223
94138,6689895796,Diego Diego,Rodriguez Quispe,5289722402240100,1,367318.9186
53305,1512070805,Ricardo Luis Jorge,Lopez,9309865821650970,1,367215.6028
48447,5307399796,Jose Diego,Mendoza,7107601108191330,1,367195.3864
62300,5570688789,Carlos,Garcia Quispe,2725408239558810,1,367115.7685
96131,9941712094,Jose,Flores,694813807253648,1,367069.0609
9927,6595057342,Diego,Mamani Claros,8415211046225340,1,366958.1159
98113,6254478150,Jorge Ricardo,Mamani,5386690316869340,1,366922.417
103397,5833648319,Luis Sofia Elena,Garcia,8782445620468750,1,366884.6948
24166,3737244034,Maria Ricardo Elena,Mendoza Perez,7651745411790970,1,366881.2957
13601,5325238279,Lucia,Perez Perez,4159351321530560,1,366880.6329
65904,4958137460,Ana,Perez Rodriguez,8784592389575120,1,366834.7978
18443,9973026527,Diego Sofia Elena,Lopez Mamani,3608748592614690,1,366821.8136
40788,3962255909,Luis,Lopez,2087755991280570,1,366787.9901
21279,2039389725,Carlos Elena Elena,Vargas Garcia,3622837031295180,1,366748.1383
119334,5141782826,Ana,Rodriguez Vargas,2500013469081980,1,366688.37
67997,7735201623,Maria Ana Ana,Lopez,8294684196410040,1,366622.347
78753,3238356685,Sofia,Rodriguez Mamani,629823990180287,1,366619.4515
86281,7872547999,Ana Carlos Ricardo,Mendoza Perez,8840052121155120,1,366569.4919
21679,4794805557,Diego,Flores,9370852401333580,1,366483.35
28290,8855567453,Jose Ana Diego,Lopez Perez,4875569529319160,1,366461.4941
95619,2683213847,Jorge,Mamani,1526888541374900,1,366434.3902
77834,318287208,Juan,Mamani,4763745539953470,1,366388.9892
93886,1790427999,Juan Jorge,Flores,6543093678686970,1,366380.0563
95692,5393285616,Jorge Lucia,Perez,3952054306044530,1,366300.9075
113469,9200141614,Diego Luis,Claros,1924098078931360,1,366239.2736
40650,1498812971,Maria,Flores Choque,52356695593252,1,366207.207
16487,9329056962,Jorge Diego,Lopez,8008874822231560,1,366168.3121
34251,3533521176,Juan Sofia Ana,Lopez,8533398666511400,1,366143.6221
70540,6377928705,Ricardo,Perez Claros,9472467799804960,1,366063.1442
38892,700837136,Juan Elena,Mamani,2641519698280450,1,366007.4879
94875,3923743750,Lucia,Perez,3621763528456190,1,365964.8349
92023,465504871,Luis,Perez,9827046792892730,1,365909.6652
13045,6082453129,Juan Jose,Perez,7887753539943490,1,365872.3609
102789,8008228336,Luis,Quispe,3403236617400940,1,365871.3032
31599,8521780108,Ana Jorge,Vargas,6176956987280680,1,365862.2998
116840,9896499887,Diego Juan,Rodriguez Claros,1687432992306670,1,365767.9677
9928,6595057342,Diego,Mamani Claros,4272784020890910,1,365669.279
96743,4089663543,Juan Luis Lucia,Rodriguez Rodriguez,3621291922484390,1,365572.4556
38675,3729797663,Jorge Carlos Luis,Quispe Vargas,5562878761385200,1,365572.3402
98136,865263125,Carlos,Lopez,2514023113950280,1,365560.9025
68681,2152713638,Luis Diego,Garcia Flores,4558248468221120,1,365539.2863
80613,3664154514,Ricardo Lucia Ana,Mendoza,1401817044814480,1,365452.8921
68033,3053688990,Diego Lucia Ana,Mamani,4956762826755630,1,365425.313
27155,6078763012,Jorge Jorge Carlos,Mendoza,3447221374111310,1,365368.2745
6754,4036834458,Ricardo Luis Sofia,Lopez,9756370938574740,1,365362.74
61407,5595526665,Lucia,Garcia,5386375983140150,1,365315.4881
35601,286418609,Ana Carlos Jose,Flores,7001424439335780,1,365256.0095
107497,9438785698,Juan Elena,Quispe,9892850212048830,1,364995.8996
83512,4431036893,Carlos,Perez,5782237859957930,1,364978.4135
28569,9636276146,Jorge Carlos Jose,Mamani,4666767845626100,1,364976.8693
39429,3123054674,Diego Elena,Vargas Quispe,1525871199881550,1,364971.9583
70047,7377465152,Diego Juan Maria,Rodriguez Perez,6592023766824850,1,364929.7202
35676,5740340662,Ricardo Carlos Ricardo,Quispe Mamani,6059030868101990,1,364925.2848
71871,203492620,Juan Luis Elena,Garcia,1105706350806740,1,364854.0264
87435,6530446759,Juan Jose Carlos,Claros,1767341441558620,1,364638.4723
10414,2945356234,Maria Jose Maria,Garcia,5764200024447550,1,364553.9265
122519,8384792187,Juan,Flores Vargas,2429949305819690,1,364355.2883
114583,3149808769,Jose Lucia,Garcia,4621426540036330,1,364264.4947
87386,4505125919,Sofia Ana,Lopez Rodriguez,3507877982971930,1,364249.6236
28808,6262089437,Jose,Flores,6663534090485710,1,364224.1387
22243,8760968476,Luis Elena,Rodriguez,2514287527122020,1,364213.5878
61603,5062133516,Maria,Quispe Rodriguez,9031374236213050,1,364148.0743
31204,8340971680,Jorge,Mendoza Garcia,4789459171323380,1,364110.9948
32652,8104952959,Diego Ricardo,Mendoza,8304167729933390,1,364094.7407
121560,6720810242,Maria,Mamani,9180818523739420,1,364006.2128
77767,5527920058,Carlos,Rodriguez,7379201010323620,1,363873.0789
2427,5007910393,Elena Carlos,Quispe Mamani,6163394348851020,1,363851.366
72640,3047302882,Juan,Mamani,9158154949543830,1,363850.5384
100532,6244201106,Ana,Mamani Claros,6425739266739890,1,363810.4949
8962,584748042,Maria Lucia,Quispe Quispe,1553372530761200,1,363777.4883
17661,7803477482,Jorge Luis,Rodriguez,8589246583628540,1,363765.4068
27644,5209983512,Luis Juan Jose,Perez,5145259041065690,1,363690.398
58973,6575911369,Ricardo,Garcia Perez,7974405801748120,1,363679.5018
42803,3952167698,Ana,Perez Mendoza,6010665779443600,1,363561.456
52995,6915163711,Sofia Diego Maria,Perez,4408000362356200,1,363553.2414
103639,6286359087,Elena Carlos,Quispe Rodriguez,3465201066257330,1,363496.5473
29126,5871549425,Ana Ricardo Juan,Flores Mamani,1327565132066350,1,363478.232
61559,6362928246,Lucia,Perez Garcia,6627121776414710,1,363401.2642
21422,8716920784,Maria,Flores,5925709888824200,1,363186.9698
2824,248277915,Elena Lucia Jorge,Mamani Lopez,5091141402684180,1,363153.8811
107282,9897640430,Ricardo,Garcia,7930678628144590,1,363067.1
59509,9900236626,Ricardo Elena,Perez Mendoza,3772896849398850,1,363027.1903
23688,4155045270,Ricardo,Vargas,7266303991747780,1,362957.8795
99720,9327171977,Lucia Carlos,Mendoza,3219961801567610,1,362931.4153
58253,1383459586,Jose Juan,Flores Rodriguez,7526284255495900,1,362863.8039
98848,8221854332,Sofia Luis Jorge,Garcia Garcia,7151195762083560,1,362830.7655
83521,7765654159,Diego Jorge Elena,Flores Claros,2179611442439930,1,362684.4515
47598,5250548554,Lucia Maria,Mamani,6681296579165300,1,362661.5539
12256,9184254516,Jose Jose,Rodriguez,7257721085042280,1,362562.6974
73098,4527702001,Ana Luis,Quispe Flores,9034050544114510,1,362557.32
56189,2736981791,Elena Maria,Mendoza,892797884745707,1,362516.87
108471,3927848113,Ana,Claros,1703331958405900,1,362226.3442
49908,2429243748,Carlos Carlos,Perez Rodriguez,9773114133543450,1,362222.2293
100804,8653160728,Elena Jorge,Lopez Lopez,2286943394121690,1,362213.0496
27041,1004781200,Juan Jose Maria,Lopez Choque,6271241655395970,1,362140.4653
31191,8041324381,Jose Elena,Perez Quispe,2092388186803990,1,362030.3854
14449,8077223343,Sofia,Claros Lopez,3404616787893940,1,361983.5667
62781,1136260706,Maria Luis Diego,Lopez,4396922867320980,1,361841.5992
120042,707902594,Lucia Juan,Quispe,65746950341811,1,361813.9488
103165,3463872880,Jose Elena Lucia,Rodriguez Flores,6248225756692370,1,361806.0088
35712,6492154788,Carlos Jose,Quispe,4664690633375140,1,361800.77
85079,8572256832,Jorge,Garcia Lopez,8592574842285160,1,361731.1643
53288,9103699862,Sofia Carlos,Mendoza Claros,1558331108659250,1,361700.086
116761,382264457,Jorge Ricardo Juan,Quispe Choque,3269504977039510,1,361663.1171
111473,8603443678,Sofia Diego,Flores Quispe,3510222938536040,1,361638.5649
73600,2579955026,Jose,Flores Garcia,891216410918510,1,361629.19
103276,2138274666,Jorge Lucia,Flores Garcia,2297785012591330,1,361610.8215
95871,5338004668,Ana Ana Jose,Perez,4490080736452990,1,361590.6267
86776,2838586181,Sofia Juan Luis,Quispe Flores,7334802073366960,1,361499.994
52265,6332285426,Jose Lucia Lucia,Rodriguez,9989946168646290,1,361490.0648
79607,3703063852,Diego Ana,Mamani,4157486897524820,1,361489.986
15352,2787501306,Carlos,Lopez Vargas,2534698862467640,1,361447.0765
45905,9104469065,Diego,Vargas Vargas,1452262879373310,1,361401.0559
122462,5475123102,Elena,Quispe,1150763574101490,1,361387.5554
109665,559911483,Elena Carlos,Rodriguez Choque,6614237957766100,1,361290.1566
2449,6057893396,Jorge Jose Luis,Flores,5540860014820810,1,361219.5132
94243,9835468018,Jose,Lopez Claros,2226464045000990,1,360986.1665
112668,5926085772,Jorge Jose,Garcia Rodriguez,6779720525245350,1,360958.4952
12725,656928756,Ricardo Ana,Martinez,6997628984699010,1,360916.7748
71930,7382119009,Ricardo,Perez Rodriguez,6011972721825330,1,360905.0299
25044,1568462928,Jose Diego,Quispe,9904090272796940,1,360858.1843
94319,7396898868,Ana Diego,Quispe Lopez,5738152213077430,1,360857.5586
18340,3681968059,Ricardo,Mamani Vargas,7487915842187660,1,360842.584
49613,6053621705,Juan,Garcia Vargas,6937246893211230,1,360694.9563
3835,9222409734,Jose,Lopez,144875863796434,1,360661.8078
24426,665822809,Luis,Mamani Lopez,7434174588387680,1,360561.8374
75140,8130494291,Jose Carlos,Rodriguez,1336992383745950,1,360487.1797
69676,2723992724,Carlos Diego,Lopez Mendoza,6337481147827120,1,360416.8621
101735,363302985,Jorge Jose Juan,Quispe,5116830465786060,1,360321.6261
4781,1653973641,Sofia Sofia,Mamani Quispe,6403052827579160,1,360227.65
28708,9040835542,Jose Maria,Rodriguez Garcia,2091526433474760,1,360226.4861
25696,9621101091,Lucia Jorge Jorge,Quispe,3334594143929280,1,360208.8777
54078,7416981048,Jose,Vargas,2181855739421740,1,360088.7032
98075,5345202790,Ricardo Maria Elena,Flores,4900323992698460,1,360086.3653
39055,3934598746,Elena Elena,Perez,2572317033171660,1,359958.7063
117873,6569170306,Ricardo,Quispe Claros,8949553810486180,1,359898.3856
19058,9348277155,Ricardo Juan,Flores,4719919008849690,1,359877.9248
16486,9329056962,Jorge Diego,Lopez,6618945987527420,1,359857.2867
115366,2351014738,Jorge,Vargas,5481353266557010,1,359834.1797
111038,8546587397,Diego Jose Luis,Garcia,744895388286190,1,359762.3758
60717,6394962024,Maria,Flores Flores,9331948785292370,1,359729.0752
58313,7736046794,Maria Elena,Mamani Lopez,6391848568884650,1,359681.7392
73851,798817933,Sofia,Martinez Rodriguez,6557716968044650,1,359603.8435
122467,8979448547,Elena Jose,Quispe Flores,5233022173038600,1,359486.8537
65035,7386242220,Ana Jose Maria,Garcia Quispe,7945369922892170,1,359438.51
46331,108571368,Maria Carlos,Flores,3705355350326790,1,359360.291
28838,6823775997,Carlos Maria Lucia,Flores,738259640565682,1,359250.6386
53699,7674325980,Diego Ricardo,Claros Mendoza,9694554988485290,1,359227.312
48072,377455832,Luis Elena Maria,Garcia,637659964399653,1,359158.015
6367,1316534586,Maria Juan Juan,Quispe,7479271332064950,1,359115.088
