Nro,Identificacion,Nombres,Apellidos,NroCuenta,IdBanco,Saldo
120751,555096342,Jose,Perez,8900829619149480,3,386017.7552
36536,8336787934,Carlos Ana Maria,Mendoza Vargas,7605286086129380,3,386016.3509
1548,9175968428,Diego Luis Lucia,Mendoza Rodriguez,1990445157286910,3,385999.1312
96372,2640683158,Sofia Diego,Vargas,9400827934683880,3,385945.5678
25505,6724024403,Carlos Jose Ana,Lopez,710161913049261,3,385919.1263
75815,4170429243,Juan Carlos,Perez,7412862827693950,3,385887.8195
25532,6913295953,Jorge,Lopez,3058641939347350,3,385881.6059
11166,7052664640,Luis Lucia Ana,Mamani,2231973672563340,3,385847.9122
50010,7890394267,Juan Jose,Claros,218448893764275,3,385755.6895
28891,7052096670,Luis,Claros Lopez,7862096293758090,3,385665.3668
52821,946488484,Sofia Juan,Garcia Vargas,3022202606078520,3,385578.543
35553,3830147659,Juan Jorge,Mendoza Claros,898423381130435,3,385567.1055
121870,6809915498,Ana Lucia Lucia,Perez,3879177346132190,3,385454.9771
83921,929381256,Jose Luis Ana,Mamani Rodriguez,9447303977846530,3,385291.4704
56197,8903335374,Carlos Juan Maria,Flores,7114798108688870,3,385072.9812
62345,864053047,Diego Ricardo Sofia,Flores,2501299309743150,3,384993.3492
113727,553546071,Ricardo,Perez Flores,972997317113155,3,384934.9104
43308,6904954570,Jose Luis Ana,Mamani Mamani,111406091491983,3,384891.8627
9141,143931169,Jorge Jose,Martinez Flores,4259063420737940,3,384813.0382
73001,212636778,Jose,Lopez Rodriguez,3100047868818600,3,384758.6688
78398,7967683869,Jose,Flores,1939460851779080,3,384734.7687
27103,1114701878,Maria Diego Luis,Quispe,9303543280057850,3,384730.3746
100798,6444636592,Jorge Juan Ricardo,Rodriguez,3186123560840690,3,384482.139
73185,9290392810,Lucia Ricardo Carlos,Rodriguez,9975618011365500,3,384361.466
49732,662505175,Juan Maria Lucia,Quispe,4101084783679070,3,384358.9561
23786,8609668653,Carlos Jorge Luis,Lopez Mamani,2160886169433560,3,384312.4369
110144,9659775954,Sofia Ricardo,Flores,9229213889893830,3,384308.895
96095,3949150558,Diego,Lopez Rodriguez,9307384014627540,3,384272.1042
16410,6899241357,Jorge Sofia Diego,Vargas Claros,5580283876551630,3,384197.7329
78795,4147700483,Diego Carlos,Mamani Rodriguez,9888270866825440,3,384193.1723
54754,5005481519,Juan,Mamani,5031910849295680,3,384164.8325
111324,9909298405,Elena,Rodriguez,1169847335589340,3,384034.7529
49141,7610573893,Elena Diego,Mamani,317310116553831,3,383739.8042
121427,4501902060,Jorge Diego Ana,Mamani Quispe,4214055458155900,3,383699.9703
53731,8049031026,Diego Elena,Perez,6600195370485970,3,383693.0873
93520,3888385557,Sofia Diego Carlos,Claros,2324887456143180,3,383590.8796
94487,4736244773,Luis Jose,Lopez Rodriguez,7576853573641580,3,383581.5635
97652,3817555270,Maria Jorge Jose,Mendoza,6832426161805060,3,383577.2065
82950,9896805205,Ricardo Juan,Garcia,5778970467364690,3,383551.2668
115668,5207416313,Ana Luis,Garcia,8350293839573340,3,383542.5756
62078,8686984387,Lucia,Garcia,9480404116609550,3,383414.27
71653,1196996104,Ana,Lopez Perez,6429852140636670,3,383269.593
118527,8924339844,Carlos Ricardo,Quispe Quispe,6352752898015960,3,383129.7446
99116,5445895884,Elena Lucia Elena,Perez Claros,8743805588779620,3,383129.287
46347,5817650912,Sofia Maria Jorge,Quispe,912539481408603,3,383121.3149
36909,4814358903,Sofia,Vargas Quispe,5191611845872930,3,382996.9073
93552,7632772544,Lucia Jose Juan,Mendoza Vargas,3738659671343820,3,382890.1907
51626,2936766572,Diego Jorge Sofia,Claros Mendoza,9848722701069580,3,382869.9814
58919,5387618668,Maria,Rodriguez Vargas,1102609036641210,3,382863.5198
32679,8908187703,Luis,Perez,8538824660625360,3,382812.3572
105310,112490110,Juan Maria Ana,Martinez,230064566834692,3,382761.0239
62727,9617285682,Jorge Sofia Elena,Claros,544461495894427,3,382671.6825
84798,8057036756,Lucia Juan Carlos,Rodriguez Vargas,476049373637681,3,382598.2699
38673,4746375535,Juan Ricardo,Vargas Perez,5389888739198640,3,382567.6303
29730,3805272088,Juan Elena,Vargas,5132321783546440,3,382467.3756
101828,869321051,Lucia Juan Ana,Choque,3696574626281610,3,382424.2144
82571,9176577374,Ricardo Diego,Garcia Vargas,391953854427095,3,382294.8918
47396,3628392714,Diego Carlos,Quispe Lopez,1068011702310730,3,382262.5412
34657,9032923558,Ricardo Jose,Perez Rodriguez,8715641115471300,3,382247.4285
97151,7370951538,Ricardo,Claros Garcia,8757456473574360,3,382210.27
88058,1885392897,Jose Luis Elena,Flores Vargas,6191643540774070,3,382205.2248
33844,4503093343,Lucia Lucia,Perez,7670544129602400,3,382099.5725
42230,3147119611,Diego,Quispe Vargas,8375524131501620,3,382092.0803
23769,2214629415,Lucia,Rodriguez,906161244961880,3,382076.0558
16434,3883280125,Juan Jorge Elena,Perez Claros,4925516056386720,3,382063.8192
97871,5219906113,Jose,Mendoza,6066406363685320,3,382056.8452
116656,4903789207,Maria Ana,Vargas,6260978155187780,3,381931.8834
103200,901788719,Jorge Maria,Rodriguez,5505890777849370,3,381912.5766
56182,2508501435,Jose,Lopez Claros,4156733989893320,3,381873.546
55641,4633445408,Lucia Sofia Jorge,Vargas,3685520763425410,3,381821.5897
74186,1852274195,Sofia,Garcia Perez,4254047872493830,3,381789.3626
40550,6609500427,Luis,Mendoza,2040803346367190,3,381758.0431
11085,3942405412,Juan,Mamani,5403103501904990,3,381748.1767
93843,1782626802,Sofia Diego Luis,Rodriguez,1382874626295020,3,381719.9689
43217,2792206691,Jose Juan,Perez,2858581738879690,3,381594.7321
107220,9519060803,Ana Diego,Mendoza Flores,4125762217331620,3,381540.8871
23517,9447907485,Jose Lucia Ricardo,Vargas Mamani,7745515658942990,3,381407.7029
78523,924725471,Jose Elena,Perez Vargas,4147837731485320,3,381352.9195
114806,2824427084,Carlos,Garcia Rodriguez,9616554947575500,3,381290
37636,9578067239,Jorge Sofia Elena,Garcia Claros,2397025580333320,3,381036.2536
21740,1732631724,Luis,Mamani Garcia,9440108551642540,3,381017.7179
97428,6971418124,Jose,Rodriguez Vargas,3599791523128940,3,380998.4687
71586,6139149124,Ricardo,Perez Mendoza,9186567172560110,3,380867.5077
14824,8188475603,Jorge Ricardo,Quispe Garcia,8292071962161490,3,380803.9139
29198,6096226921,Lucia Jorge,Mendoza Perez,2881182914367590,3,380753.0018
29505,1540143321,Diego Lucia Maria,Martinez,4297771272231130,3,380720.8923
67983,9745810193,Ricardo Carlos Diego,Mamani Vargas,8295222348526140,3,380695.7691
50641,4081301817,Jorge Sofia Ricardo,Mamani Quispe,1709844769701340,3,380549.0832
79423,1140212177,Juan Lucia Jorge,Quispe,9917762499658950,3,380531.9495
100465,5003496196,Carlos Diego Maria,Flores,7672260034772800,3,380516.5583
15528,113297749,Juan,Perez,4991474477885140,3,380510.6204
120225,7296082549,Carlos Jose,Vargas Lopez,9531298451952640,3,380438.4272
45241,498561645,Jorge,Garcia,7664142671098300,3,380402.3985
48051,1452818905,Juan,Choque,5706325630219440,3,380268.3811
64227,4836955659,Lucia,Lopez Perez,1782841093428020,3,380215.46
118600,6633849345,Sofia,Lopez,9114343597622650,3,380204.9624
3584,8839060090,Elena Sofia Diego,Claros Lopez,7273740388252880,3,380201.9074
103802,896444727,Diego,Mamani Mamani,7605809735010470,3,380200.1086
85789,539299789,Jose Luis,Flores Perez,9153019984203120,3,380182.0267
97907,3384960808,Ana Maria,Flores Lopez,7355892656625750,3,380147.481
56422,7499352610,Lucia,Garcia,9072105848848340,3,380055.8534
97036,8384164234,Sofia,Lopez,4620880119669500,3,380050.6558
8347,8729340799,Lucia Juan,Quispe Flores,2753596730644460,3,380008.9594
105665,4759677721,Sofia,Vargas,962930844395576,3,379956.2869
19169,8179581744,Ana Luis Diego,Lopez Flores,9550565584750400,3,379956.1054
68535,8623093592,Luis Jorge,Rodriguez Vargas,2038806007961750,3,379907.0209
45056,2747319638,Jorge Elena,Lopez,1767436029175560,3,379834.4935
104655,9256616215,Maria,Quispe Garcia,1676290948162810,3,379769.4454
90731,8712808150,Lucia Jorge,Mendoza Flores,5293583428760630,3,379759.3523
118680,4743624722,Ricardo Diego,Vargas,1703965460414630,3,379744.3153
63275,1677991762,Elena,Perez Martinez,2037065892713090,3,379711.0014
116582,9336917896,Elena,Mendoza,6575501387040060,3,379657.7632
76052,9107733381,Elena Luis Luis,Flores,4698102864101310,3,379620.8513
30423,9054023200,Carlos,Vargas,772319066510897,3,379597.9298
74543,1608255375,Ana Jose Carlos,Rodriguez Quispe,2109940825250900,3,379514.4136
69957,5127188382,Ricardo Carlos,Lopez Claros,4232032190791640,3,379316.0145
21049,3021832383,Ana,Rodriguez Vargas,4791228891083990,3,379311.6341
72855,2879366876,Diego Jose,Claros Quispe,8856134853619520,3,379248.0653
121143,2159585303,Maria,Vargas,9770867130156310,3,379238.9376
78996,6102577474,Jose Carlos Carlos,Mendoza,5354458599583970,3,379200.8829
84470,1391348370,Ricardo Jose Carlos,Rodriguez,1990616218509050,3,379186.4538
14202,505005293,Jorge,Mamani,2731796501390150,3,379119.2083
70608,7533026546,Lucia,Quispe,815774552671558,3,379100.4851
118906,6460013596,Jose,Vargas Rodriguez,2550496070359140,3,379071.3536
105345,6262715184,Maria Elena Luis,Quispe,8152029251116700,3,379011.2241
28901,7011791871,Sofia Diego Luis,Claros Quispe,5835002239790510,3,378934.912
71342,6110105730,Juan,Mendoza,9393370161123500,3,378895.8785
80327,4105146274,Sofia Jorge,Garcia,8486044873253880,3,378872.5668
79349,4842980729,Ricardo Jorge Carlos,Quispe,7719054433224460,3,378868.9975
28304,7814217336,Elena Maria Lucia,Quispe,8187241502697790,3,378713.1954
93678,691362191,Jorge Juan,Vargas Martinez,4902936727265090,3,378609.179
55429,432551924,Sofia Ricardo,Choque,5491018200812710,3,378547.2427
112444,3417192562,Lucia Jorge,Mamani Lopez,8769784096653900,3,378388.8814
13149,299471271,Diego,Perez,7077084169790200,3,378378.6615
18342,8039561336,Ricardo,Claros Mendoza,4356812089255590,3,378203.2278
122503,8503608423,Maria,Quispe,8362669971984090,3,377959.0204
91425,984115723,Jorge,Perez,6955396014047160,3,377955.5046
24310,2617356246,Diego Juan Sofia,Perez Quispe,5876226093631990,3,377904.8969
87559,7250072035,Juan Jose Jorge,Rodriguez,7375990539047350,3,377840.1261
5554,1459471872,Ricardo Lucia Jose,Garcia,4620708851151390,3,377705.6279
103746,5952878225,Sofia,Vargas,6889185115751050,3,377684.6589
93463,633305623,Maria Jorge,Vargas,588455866393138,3,377656.0586
114839,5328470951,Ricardo Elena,Claros Mamani,3546172975424090,3,377652.6954
21196,1989863493,Jose Jorge Sofia,Mamani,633211201108002,3,377645.7058
8031,4283449422,Elena Maria Juan,Vargas,9951662979186970,3,377643.5789
20114,1435725179,Diego,Choque Mamani,3106144862242430,3,377576.5267
11216,3377605847,Ricardo Sofia,Quispe,7843381881902100,3,377561.8989
115905,7118722990,Luis Juan Maria,Mamani Perez,2353968485663410,3,377557.2132
57696,7893803073,Sofia Ricardo,Mamani,1693849466135810,3,377511.1803
112728,5384045008,Luis,Quispe,4776914091367030,3,377494.6224
53951,6434863005,Jorge Carlos Diego,Claros,5328085909195880,3,377470.0576
67076,7961210971,Ana Sofia Luis,Perez,8651240094289630,3,377299.9216
12509,2405804176,Sofia Ricardo Sofia,Mendoza,1807227725688200,3,377254.0997
58009,6211953259,Luis Luis,Mamani,43844312225242,3,377222.6816
105347,5656547455,Jorge Ana Sofia,Mamani Mamani,6761358990547130,3,377138.5797
28616,7427172227,Diego Carlos Elena,Mamani Mendoza,2543214133666090,3,377130.8158
82888,6286129288,Carlos,Flores Quispe,8929742211817600,3,377104.7899
28293,7034802141,Elena Diego Luis,Lopez Claros,4349122728926810,3,377022.5254
112429,4125830085,Jorge Jose,Flores,7444051306458630,3,376988.4523
116546,1652923516,Sofia Elena,Rodriguez,4623387372031350,3,376983.6166
86173,6045608919,Ricardo Jorge,Mendoza Flores,1449419059406380,3,376904.083
104224,7815573019,Ana,Quispe Mendoza,895827623146604,3,376754.4369
26212,2305319911,Jorge Sofia Carlos,Mendoza,8602804067548560,3,376705.3235
54964,9160780765,Juan Jose Sofia,Claros Mendoza,840730523135490,3,376679.5807
110489,1983409478,Lucia Elena Jorge,Mamani Lopez,636844178969141,3,376584.1752
85157,9199011393,Ricardo,Mamani Garcia,619558503772915,3,376559.2055
73382,4779618078,Ana,Flores,7165057886910900,3,376543.7645
99346,4411361605,Ricardo Maria,Garcia,8280819314276930,3,376476.3984
22737,7753739867,Jose Ricardo,Flores Vargas,8652130418274070,3,376367.4751
62843,2438289022,Ana,Flores Claros,5105179642936320,3,376360.8792
77335,9927640532,Maria,Rodriguez,546469127360979,3,376355.9288
110485,8849576405,Ricardo,Garcia,9019583440861040,3,376234.8013
35721,8710707117,Jose Lucia,Quispe Flores,4900347232205600,3,376232.9497
21209,4410499437,Ricardo Sofia,Rodriguez,1310681518810710,3,376213.1967
33682,4588888299,Ana Elena Lucia,Vargas,9394139869825660,3,376135.7482
41130,1851381614,Sofia Sofia,Vargas,6637153153291640,3,376057.7741
48048,3823083479,Elena Sofia Ana,Flores,8986645325616680,3,376030.539
120232,3370849346,Diego Diego Luis,Mendoza Claros,5819940205194070,3,375998.8345
116823,1639202060,Elena,Perez,1951979999556290,3,375988.5032
22757,6409796880,Juan Ricardo Jose,Garcia Claros,3706234352128480,3,375977.6218
36797,819348506,Juan Luis Ana,Perez,2873073638770650,3,375974.6638
90554,6836363908,Jose Lucia Ricardo,Perez Perez,8594208989932810,3,375960.0943
82572,8044463146,Jose Sofia Diego,Quispe,7933873393097670,3,375957.1963
104959,7278116680,Luis Elena Ana,Mendoza,8302705401532930,3,375922.3036
53969,8347196160,Diego,Garcia Claros,9088569881475810,3,375904.7664
51349,7529398990,Juan Luis,Perez Garcia,6266393412764620,3,375819.6121
50742,815138886,Diego,Flores Choque,6828445656278430,3,375804.4188
120821,4003440700,Luis Juan Juan,Perez,8027472251156180,3,375704.3278
20829,8419691096,Carlos,Lopez Garcia,4446403691947870,3,375653.6128
8541,7944470732,Jose Lucia Lucia,Quispe Garcia,3279769680651630,3,375616.5542
73930,9548211473,Jose Carlos,Claros Quispe,6898145063284010,3,375609.8059
10841,6050949734,Ricardo Juan,Lopez Rodriguez,3338913914986450,3,375588.1932
81408,5900625981,Jorge Juan Maria,Flores,9134151874158340,3,375497.4479
35859,3855380546,Ana Juan Ricardo,Rodriguez Lopez,2640616792356840,3,375341.4891
119713,318736158,Elena Jose Diego,Mamani Martinez,5655630499463920,3,375284.269
88686,7596644477,Elena Carlos,Lopez Flores,8831723661030650,3,375251.254
26097,5922286297,Jose,Flores,1186560985314000,3,375229.3224
93766,2149747431,Ana,Garcia Mamani,1254713703417600,3,375131.5389
23650,5462267440,Maria,Mendoza,674806354931970,3,375072.5229
11071,5301520697,Luis Ana,Flores,7028081723381520,3,375017.446
87260,2420614998,Diego Lucia,Lopez Lopez,2384001007208420,3,374897.3008
12875,7937777785,Juan Jorge Ricardo,Vargas Mamani,2962129189298330,3,374824.9574
99667,8398315092,Sofia,Mendoza Vargas,4981797438812350,3,374795.7691
117272,5632146587,Jose Jose,Garcia Mamani,212541934624724,3,374696.5345
7962,2356988172,Juan Luis,Flores Claros,2301138589838170,3,374635.099
4678,9740731003,Jorge Luis,Mendoza,1834451495217760,3,374513.8299
78903,9049993057,Sofia,Mamani,8332609542002370,3,374450.3929
34395,7435563425,Jose Diego,Mendoza,1136735030464870,3,374322.8585
31619,6778400509,Luis Luis,Flores Lopez,899413928198798,3,374239.9718
55374,5123012928,Maria,Claros Mendoza,821792660945958,3,374213.1243
48200,645350922,Elena Diego Juan,Vargas Quispe,1599369295851720,3,374186.7689
71228,5510464563,Maria Juan Sofia,Flores Quispe,132859333348427,3,374070.7346
51319,8186674620,Jose Ana,Claros Claros,7402551125467550,3,374049.7645
86420,6689547009,Lucia Elena Jorge,Claros Lopez,3674004378151650,3,373975.5992
97668,861317578,Diego Ana,Martinez,2502649318547310,3,373960.1205
37832,3275943815,Jorge Luis Carlos,Garcia Rodriguez,6509540096438780,3,373891.3256
53152,4261210670,Jorge Ricardo,Flores,8195339560618600,3,373794.9891
89019,6549629618,Lucia,Quispe,8520864756382270,3,373762.8512
122016,3639422313,Jose Sofia Jorge,Perez,528301441850563,3,373730.029
23377,7888847396,Jorge Elena Elena,Mendoza,496146424255814,3,373707.8519
33815,5737833519,Lucia Diego,Flores Garcia,4727045348064580,3,373643.6864
8932,5432493039,Lucia,Rodriguez,9581973217165250,3,373605.7758
99923,9262453496,Lucia,Lopez,4102775504109250,3,373476.1073
7523,4106253090,Jose Luis Lucia,Lopez Perez,7897873050305160,3,373421.6261
23225,8978426113,Juan Luis,Mendoza Lopez,2272451105650260,3,373290.2031
95554,8810430084,Lucia Ana Luis,Flores Garcia,4035477100539550,3,373250.8588
56464,3975779871,Ricardo Jorge,Vargas,6320000730779420,3,373238.654
89213,153527481,Jorge Maria Ana,Mamani Martinez,3080304183448470,3,373217.1
71581,7229815222,Maria Diego Jose,Claros,382450232106939,3,373184.4187
68434,5749996107,Jorge,Mamani,5588470587070920,3,373160.4193
100861,2014461350,Diego Maria Juan,Lopez Lopez,1735405631406080,3,373047.5928
50472,4111819857,Juan Elena,Vargas Claros,676902030470164,3,373012.0539
16988,7439162870,Jorge Luis Lucia,Flores,4708497053694140,3,372897.2114
35908,1410806124,Ana Lucia Juan,Mamani,8089675339171860,3,372875.9721
89692,9570094977,Diego,Perez,1926517555063100,3,372825.4007
45691,1403318439,Elena Diego Jorge,Lopez Flores,9146141566260470,3,372674.5516
6959,6930847986,Juan Carlos Ricardo,Rodriguez Lopez,9691149099754480,3,372536.0981
62589,8315735209,Ricardo Maria,Quispe Claros,3853016267709330,3,372535.023
50298,8321051414,Luis Luis,Rodriguez,7931659993069810,3,372500.76
94763,2006028167,Maria,Mamani,5999044575131340,3,372469.1474
59953,7092555082,Jorge,Mendoza,9474798521846430,3,372466.8027
62390,475913228,Lucia Ricardo,Choque Perez,8989463177913430,3,372365.0326
107873,8977926593,Carlos,Mendoza,3709024070331660,3,372323.5566
85973,9565833416,Luis Ricardo Jorge,Garcia,3616658103535730,3,372297.6203
89601,332364811,Diego Diego,Flores Choque,7301105330351280,3,372277.7534
119537,8662007322,Carlos,Mamani Claros,1293985076182440,3,372137.6804
56730,1026847150,Elena Sofia,Vargas,542483039241589,3,372006.6666
115971,2212139038,Sofia Luis Jose,Perez Mendoza,3414760401740710,3,371953.05
22176,7985723051,Diego,Mendoza Mendoza,5451789824166000,3,371932.391
103797,6734431281,Diego,Claros Rodriguez,4790978641306910,3,371750.6637
97621,6457641288,Juan,Mendoza,7938603773647260,3,371683.0116
1126,3856061571,Elena Sofia,Rodriguez,3061029039331840,3,371646.3272
121622,3795531376,Maria,Garcia,7653359986839430,3,371615.341
118294,7685509791,Jorge Diego,Claros Mamani,3445878834283550,3,371580.2264
104785,6254635285,Luis,Perez,2318395961839240,3,371517.6245
63443,9876203615,Diego Carlos Ricardo,Rodriguez Perez,1866591645854360,3,371492.1388
66325,7063606011,Ricardo Ana Sofia,Perez Rodriguez,7101816111834100,3,371373.2306
111686,525017061,Carlos Elena,Vargas,7609979003585790,3,371255.0088
76741,9752396163,Ana,Claros Lopez,7131416315602550,3,371197.3051
2724,9395911039,Ana Jorge Ricardo,Mendoza Claros,4685768959876370,3,371101.5294
19170,8179581744,Ana Luis Diego,Lopez Flores,6215337191923290,3,371045.2476
78708,3487968687,Jorge,Vargas,3091841404872600,3,370985.9836
78472,524374931,Ana Maria,Flores,6717366900371670,3,370955.444
105044,6228251125,Jorge Lucia Lucia,Rodriguez Garcia,4584761416982020,3,370671.949
18135,3930822632,Carlos Luis,Garcia,1145151464358330,3,370662.34
26255,2252208652,Jose Elena,Quispe Perez,3532683317117730,3,370646.5138
83383,849656286,Juan Ana,Lopez Lopez,4013187544086820,3,370517.4072
20742,7891420296,Maria Jose Ana,Quispe Vargas,897161788838392,3,370444.2209
118399,4220152823,Luis,Flores Garcia,5400724363951220,3,370411.1851
26338,5675726450,Ricardo Jose,Claros,8592320988840810,3,370321.3762
21935,6910733829,Luis Jorge Lucia,Rodriguez Quispe,1490744233384690,3,370317.4622
1653,1250166608,Ana Jorge Ricardo,Martinez,4995106943850890,3,370262.9154
47397,7736351389,Luis Luis,Claros Quispe,8431486079987110,3,370258.2617
97894,278007832,Juan,Choque Flores,642290139104523,3,370148.128
94799,2094833739,Lucia Carlos Ana,Vargas,228313357587714,3,370097.6894
53509,1435405746,Jose Sofia Luis,Quispe,5974272920338840,3,370075.5503
88724,7023944167,Elena Lucia Ana,Rodriguez Rodriguez,5538540233421970,3,369948.4291
96935,4676821059,Ricardo Jorge Diego,Mendoza Lopez,9415417701865630,3,369843.4928
9674,5850008138,Luis,Mamani,1410952441663320,3,369827.4676
18931,5350263167,Jorge,Quispe,9114243138874410,3,369756.9557
63325,6557973753,Luis Ricardo Sofia,Perez Rodriguez,1134811687280320,3,369745.638
41851,2758012766,Maria Elena Carlos,Vargas Claros,1296912478919440,3,369731.5941
92107,5051291833,Juan,Rodriguez,7030751726028610,3,369705.0866
65687,4206990177,Juan,Quispe,3665216384302090,3,369576.0885
96258,4948315174,Carlos,Garcia Perez,3288844987593090,3,369524.6131
45680,5883376256,Ricardo Carlos Ana,Quispe Garcia,5608951407168770,3,369372.8015
81973,3583767063,Ricardo Ricardo,Flores Quispe,4217755293475220,3,369313.2303
73179,3707106661,Jorge,Mamani Flores,7054062471718080,3,369166.2731
39726,4358906925,Elena Lucia Sofia,Mamani Flores,6981963486492510,3,369053.7847
67523,8572184942,Ana,Perez,2815547676801740,3,368876.5991
94459,6725137349,Ana,Garcia,2124844038372410,3,368804.3055
63952,9810118840,Carlos,Mamani Mamani,5150176452162150,3,368787.8598
11381,3550371493,Diego Juan,Perez Mamani,6376623872583730,3,368757.8348
27474,387805289,Elena,Quispe Quispe,8610589541310540,3,368612.4196
109387,8136871650,Carlos Elena,Rodriguez Mendoza,2388907701157020,3,368538.0543
9604,4965434237,Ana,Flores,1686191251090220,3,368454.7893
12872,4827751856,Diego Jorge,Flores Lopez,895782046496894,3,368396.397
73244,1051449128,Elena Maria,Flores Garcia,4573042835996760,3,368350.3702
62900,828849033,Juan Juan Juan,Lopez,4421243699806780,3,368293.5989
102592,4319613286,Elena,Quispe Perez,2422016564746780,3,368267.0892
55398,9214261936,Jose Jorge,Mendoza Quispe,2615930456265570,3,368148.3944
104034,2634824117,Juan Sofia,Flores,3253832620174550,3,368147.4747
16094,2762893172,Elena Ricardo,Claros Perez,1213578855172810,3,368086.1996
17486,6792181105,Jose,Claros,8239111097627180,3,367981.6746
53834,2521505928,Ana Lucia Elena,Mendoza,7059577208820740,3,367937.5079
53594,2036408727,Carlos,Vargas Perez,8404395864575410,3,367860.1464
110289,4404725336,Maria Sofia,Rodriguez,2694125490632380,3,367824.657
98341,7012016659,Jose Ricardo Jose,Claros,4911806898286060,3,367776.7229
121174,6261555387,Ricardo,Vargas,8561293307713810,3,367760.774
71748,8100263033,Elena Lucia Sofia,Perez Flores,9268209028661810,3,367734.8408
48793,6608857284,Maria Maria,Quispe,4750726934751370,3,367453.3174
76978,2561772580,Ricardo Ana,Rodriguez Mendoza,8066683643818640,3,367436.0083
94716,5531543836,Sofia Juan Jorge,Lopez Perez,676248359333408,3,367381.92
114234,7034363099,Ricardo Sofia,Lopez Perez,6160746735637930,3,367325.6416
25163,5247504171,Sofia Jose,Lopez,7973546505274910,3,367240.8462
120628,2958665245,Sofia Ricardo Maria,Garcia,878658323994331,3,367031.6361
89689,9664426284,Juan Jorge Lucia,Flores,280684976821005,3,367007.9363
49113,9202201050,Sofia Maria,Quispe,9895603988393010,3,366927.417
106478,1898200202,Diego,Perez Lopez,5790544167257040,3,366876.1753
67901,5402330671,Maria Maria,Perez Quispe,5760468210247990,3,366829.6316
46319,9153809476,Diego Sofia Diego,Lopez,5300282746338960,3,366792.7797
43520,4860754299,Sofia Juan,Flores Lopez,3997112121140580,3,366714.7816
91408,5327361241,Luis Jorge Ricardo,Lopez,6987533947591550,3,366706.8065
92081,739026194,Elena Maria,Choque Mamani,4906348510856180,3,366580.1899
122374,2120844302,Elena,Garcia Mamani,5333647401632140,3,366480.1879
81894,9211868928,Luis Sofia Maria,Rodriguez Quispe,5690576429288720,3,366460.7924
53190,6966086594,Lucia Maria Luis,Garcia,288018037297398,3,366346.9574
74288,7049132019,Elena Ricardo Diego,Perez,961892106212669,3,366327.6926
86355,700461324,Diego Carlos,Rodriguez,5927119739734120,3,366284.46
117827,3362395518,Ricardo Ana Ana,Vargas,7883154704769270,3,366277.5659
82176,7850386231,Luis,Garcia Perez,8594531044623550,3,366206.72
55997,9514843000,Juan,Vargas Vargas,2305256949432140,3,366198.1932
66294,1208817481,Lucia Luis,Mamani Martinez,1928975150595740,3,366179.3
52791,2545286761,Sofia,Lopez,9519885521669360,3,366107.9312
4312,3612627981,Carlos Sofia,Garcia Flores,4707350013771660,3,366017.8432
57588,724871385,Juan,Perez Quispe,6665478478093570,3,365909.325
67869,9788287317,Luis Maria Jorge,Lopez,7815555802819660,3,365899.7629
1924,1957434888,Carlos,Mamani,7893018215360310,3,365894.8946
76442,7852301319,Carlos Carlos Sofia,Quispe Claros,1527693702328180,3,365836.0519
10566,3396015198,Juan,Claros,3288197564987950,3,365803.6406
42892,906490424,Juan,Quispe,1701649512251060,3,365803.2867
61519,2681992357,Sofia Elena Diego,Lopez,768693608169220,3,365705.6148
94979,9728283433,Jose,Mamani Flores,2596172498450090,3,365676.2274
25458,1247092493,Diego Jose Elena,Martinez Choque,8024764514809920,3,365640.6868
61462,2394589228,Ana Juan Maria,Perez Claros,173926724316039,3,365544.459
49972,8067601857,Jose,Quispe Quispe,8421622010731900,3,365488.1155
109745,5105406113,Maria,Lopez Mendoza,9663525078731150,3,365481.21
47906,1145261692,Lucia,Lopez Vargas,6601089025432590,3,365382.7518
10912,93705113,Sofia Diego,Flores Garcia,6033727829337350,3,365345.3097
101894,7181818102,Juan Diego Ana,Rodriguez,5315131178455250,3,365200.5826
85444,2183635927,Maria Luis Ana,Vargas,1564586512097830,3,365084.37
106031,555514005,Carlos Sofia,Martinez,8278809547940520,3,364912.1815
110239,5720502240,Juan Sofia Ricardo,Lopez,209782674363083,3,364789.1411
101895,6111580923,Luis Elena Sofia,Mamani,3085793817656200,3,364778.1737
103572,6121640473,Diego Lucia,Garcia Quispe,7117507692767330,3,364715.1629
1297,6032872325,Lucia Jorge,Vargas Rodriguez,940374613213389,3,364606.1383
59551,3978138576,Lucia Juan Elena,Quispe,5563789495786860,3,364571.8812
26459,965871732,Luis,Mamani,7555439247633020,3,364535.8637
108010,5558541506,Sofia Sofia Juan,Garcia Garcia,2179201279838340,3,364522.4221
34138,8400666249,Lucia Jose,Flores,1669648762911870,3,364518.6473
108596,6782505065,Ricardo Lucia Ana,Vargas,8008985371119310,3,364474.7698
99623,2186999498,Lucia Jose Diego,Mamani,1731713353990180,3,364422.9459
47055,1966841454,Sofia Lucia Jorge,Vargas,9856057089236290,3,364386.1058
119225,7271759524,Jorge,Rodriguez,8785944006043750,3,364384.0318
2501,4797381684,Luis Luis,Vargas Perez,7346671456431790,3,364382.9905
36808,3139751653,Jose Elena Diego,Flores,6196380375580690,3,364320.8486
38168,8492945747,Lucia Juan,Perez,6548424585750550,3,364304.3916
36277,6288095229,Sofia Juan,Claros Garcia,7381745174767610,3,364301.2674
106107,1078765626,Carlos Ana Jose,Garcia,2983678395249890,3,364250.4717
